sheet	range	group	formula	count	cached	error
تعداد فیش هرشب بجز سالن	B109		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B110		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B111		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B112		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B113		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B114		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B115		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B116		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B117		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B118		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B119		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B120		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B121		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B122		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B123		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B124		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B125		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B126		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B127		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B128		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B129		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B130		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B131		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B132		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B133		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B134		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B135		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B136		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B137		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B138		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B139		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B140		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B141		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B142		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B143		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B144		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B145		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1		
تعداد فیش هرشب بجز سالن	B146		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B147		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B148		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B149		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B150		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B151		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B152		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
تعداد فیش هرشب بجز سالن	B153		LET(\n  inputDate, AN,\n  sheetName, "اهداف فروش",\n  dataRange, "A:G",\n  result,\n    IF(\n      ISBLANK(inputDate),\n      "",\n      LET(\n        date, GREG_TO_JALALI(inputDate),\n        monthName, GET_JALALI_MONTH_NAME(date),\n        year, GET_JALALI_YEAR(date),\n        data, IMPORT_FROM_SHEET(SheetsFileId_Accounting_Chalebagh, sheetName, dataRange),\n        filteredData, FILTER(data, INDEX(data,,2) = monthName, INDEX(data,,3) = year),\n        INDEX(filteredData,,5)\n      )\n    ),\n  result\n)\n	1	#N/A	#N/A
